entity_id,source_anchor_ccre,haplotype_id,state_class,ref_chr,ref_start,ref_end,alt_contig,alt_start,alt_end,context_group,provenance,evidence_summary,ranking_score,qc_flag
EH38E000049|HG002_h1,EH38E000049,HG002_h1,ambiguous,chr20,124500,124750,chr20,124500.0,124750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.18992873723333334,needs_review
EH38E000049|HG002_h2,EH38E000049,HG002_h2,conserved,chr20,124500,124750,chr20,124500.0,124750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.03074627816666667,ok
EH38E000049|NA12878_h1,EH38E000049,NA12878_h1,conserved,chr20,124500,124750,chr20,124500.0,124750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",-0.018364505833333333,ok
EH38E000050|HG002_h1,EH38E000050,HG002_h1,conserved,chr20,125000,125250,chr20,125000.0,125250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 1, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",-0.032694473800000005,ok
EH38E000050|HG002_h2,EH38E000050,HG002_h2,conserved,chr20,125000,125250,chr20,125000.0,125250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",-0.0036060676000000003,ok
EH38E000050|NA12878_h1,EH38E000050,NA12878_h1,conserved,chr20,125000,125250,chr20,125000.0,125250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 1, ""study_ids"": [""STUDY_ALPHA""], ""total_labels"": 1}",0.04356457463333333,ok
EH38E000051|HG002_h1,EH38E000051,HG002_h1,conserved,chr20,125500,125750,chr20,125500.0,125750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 1, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.018111416633333335,ok
EH38E000051|HG002_h2,EH38E000051,HG002_h2,conserved,chr20,125500,125750,chr20,125500.0,125750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.04205238276666667,ok
EH38E000051|NA12878_h1,EH38E000051,NA12878_h1,diverged,chr20,125500,125750,chr20,125505.0,125755.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 1, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.35616931886666664,ok
EH38E000052|HG002_h1,EH38E000052,HG002_h1,conserved,chr20,126000,126250,chr20,126000.0,126250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 1, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",-0.01971295526666667,ok
EH38E000052|HG002_h2,EH38E000052,HG002_h2,diverged,chr20,126000,126250,chr20,126005.0,126255.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.34550936416666667,ok
EH38E000052|NA12878_h1,EH38E000052,NA12878_h1,fractured,chr20,126000,126250,chr20,126000.0,126125.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 1, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.7768484837666666,ok
EH38E000053|HG002_h1,EH38E000053,HG002_h1,diverged,chr20,126500,126750,chr20,126505.0,126755.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.3389446330666667,ok
EH38E000053|HG002_h2,EH38E000053,HG002_h2,fractured,chr20,126500,126750,chr20,126500.0,126625.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.7912116030000002,ok
EH38E000053|NA12878_h1,EH38E000053,NA12878_h1,absent,chr20,126500,126750,,,,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",2.079044919333333,needs_review
EH38E000054|HG002_h1,EH38E000054,HG002_h1,fractured,chr20,127000,127250,chr20,127000.0,127125.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.8089739906333334,ok
EH38E000054|HG002_h2,EH38E000054,HG002_h2,absent,chr20,127000,127250,,,,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",2.0601668658666665,needs_review
EH38E000054|NA12878_h1,EH38E000054,NA12878_h1,duplicated,chr20,127000,127250,chr20,126997.0,127247.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.32172754563333333,ok
EH38E000055|HG002_h1,EH38E000055,HG002_h1,absent,chr20,127500,127750,,,,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",2.0697294276333333,needs_review
EH38E000055|HG002_h2,EH38E000055,HG002_h2,duplicated,chr20,127500,127750,chr20,127497.0,127747.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.3724251226,ok
EH38E000055|NA12878_h1,EH38E000055,NA12878_h1,conserved,chr20,127500,127750,chr20,127500.0,127750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",-0.01836483473333333,ok
EH38E000056|HG002_h1,EH38E000056,HG002_h1,duplicated,chr20,128000,128250,chr20,127997.0,128247.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.3120107731,ok
EH38E000056|HG002_h2,EH38E000056,HG002_h2,conserved,chr20,128000,128250,chr20,128000.0,128250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.029951747833333334,ok
EH38E000056|NA12878_h1,EH38E000056,NA12878_h1,diverged,chr20,128000,128250,chr20,128005.0,128255.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.3889667445,ok
EH38E000057|HG002_h1,EH38E000057,HG002_h1,conserved,chr20,128500,128750,chr20,128500.0,128750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",-0.027134432666666666,ok
EH38E000057|HG002_h2,EH38E000057,HG002_h2,diverged,chr20,128500,128750,chr20,128505.0,128755.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.3402921476333334,ok
EH38E000057|NA12878_h1,EH38E000057,NA12878_h1,ambiguous,chr20,128500,128750,chr20,128500.0,128750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.1716584269,needs_review
EH38E000058|HG002_h1,EH38E000058,HG002_h1,diverged,chr20,129000,129250,chr20,129005.0,129255.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.3697532865,ok
EH38E000058|HG002_h2,EH38E000058,HG002_h2,ambiguous,chr20,129000,129250,chr20,129000.0,129250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.21121034546666664,needs_review
EH38E000058|NA12878_h1,EH38E000058,NA12878_h1,conserved,chr20,129000,129250,chr20,129000.0,129250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.0037258096333333333,ok
EH38E000059|HG002_h1,EH38E000059,HG002_h1,ambiguous,chr20,129500,129750,chr20,129500.0,129750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.20327153923333333,needs_review
EH38E000059|HG002_h2,EH38E000059,HG002_h2,conserved,chr20,129500,129750,chr20,129500.0,129750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.004869128,ok
EH38E000059|NA12878_h1,EH38E000059,NA12878_h1,conserved,chr20,129500,129750,chr20,129500.0,129750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",-0.004170937366666667,ok
EH38E000060|HG002_h1,EH38E000060,HG002_h1,conserved,chr20,130000,130250,chr20,130000.0,130250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 1, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.0005299799666666667,ok
EH38E000060|HG002_h2,EH38E000060,HG002_h2,conserved,chr20,130000,130250,chr20,130000.0,130250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 1, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.0149202941,ok
EH38E000060|NA12878_h1,EH38E000060,NA12878_h1,conserved,chr20,130000,130250,chr20,130000.0,130250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 1, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.0022458489333333337,ok
EH38E000061|HG002_h1,EH38E000061,HG002_h1,conserved,chr20,130500,130750,chr20,130500.0,130750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 1, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.00010852153333333382,ok
EH38E000061|HG002_h2,EH38E000061,HG002_h2,conserved,chr20,130500,130750,chr20,130500.0,130750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.0131742245,ok
EH38E000061|NA12878_h1,EH38E000061,NA12878_h1,diverged,chr20,130500,130750,chr20,130505.0,130755.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 1, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.3744834629666667,ok
EH38E000062|HG002_h1,EH38E000062,HG002_h1,conserved,chr20,131000,131250,chr20,131000.0,131250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 1, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.0266788617,ok
EH38E000062|HG002_h2,EH38E000062,HG002_h2,diverged,chr20,131000,131250,chr20,131005.0,131255.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.3410336524,ok
EH38E000062|NA12878_h1,EH38E000062,NA12878_h1,fractured,chr20,131000,131250,chr20,131000.0,131125.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 1, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.7198825427333334,ok
EH38E000063|HG002_h1,EH38E000063,HG002_h1,diverged,chr20,131500,131750,chr20,131505.0,131755.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.37724729640000004,ok
EH38E000063|HG002_h2,EH38E000063,HG002_h2,fractured,chr20,131500,131750,chr20,131500.0,131625.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.7890546651333334,ok
EH38E000063|NA12878_h1,EH38E000063,NA12878_h1,absent,chr20,131500,131750,,,,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",2.0274410938666665,needs_review
EH38E000064|HG002_h1,EH38E000064,HG002_h1,fractured,chr20,132000,132250,chr20,132000.0,132125.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.7413338094333334,ok
EH38E000064|HG002_h2,EH38E000064,HG002_h2,absent,chr20,132000,132250,,,,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",2.0377310845000003,needs_review
EH38E000064|NA12878_h1,EH38E000064,NA12878_h1,duplicated,chr20,132000,132250,chr20,131997.0,132247.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.3297320756,ok
EH38E000065|HG002_h1,EH38E000065,HG002_h1,absent,chr20,132500,132750,,,,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",2.081299293633333,needs_review
EH38E000065|HG002_h2,EH38E000065,HG002_h2,duplicated,chr20,132500,132750,chr20,132497.0,132747.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.30404825653333334,ok
EH38E000065|NA12878_h1,EH38E000065,NA12878_h1,conserved,chr20,132500,132750,chr20,132500.0,132750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.0023514794666666668,ok
EH38E000066|HG002_h1,EH38E000066,HG002_h1,duplicated,chr20,133000,133250,chr20,132997.0,133247.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.3066787157,ok
EH38E000066|HG002_h2,EH38E000066,HG002_h2,conserved,chr20,133000,133250,chr20,133000.0,133250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.007282471666666668,ok
EH38E000066|NA12878_h1,EH38E000066,NA12878_h1,diverged,chr20,133000,133250,chr20,133005.0,133255.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.32439019383333334,ok
EH38E000067|HG002_h1,EH38E000067,HG002_h1,conserved,chr20,133500,133750,chr20,133500.0,133750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",-0.003700006566666667,ok
EH38E000067|HG002_h2,EH38E000067,HG002_h2,diverged,chr20,133500,133750,chr20,133505.0,133755.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.3105364922666667,ok
EH38E000067|NA12878_h1,EH38E000067,NA12878_h1,ambiguous,chr20,133500,133750,chr20,133500.0,133750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.1620274605,needs_review
EH38E000068|HG002_h1,EH38E000068,HG002_h1,diverged,chr20,134000,134250,chr20,134005.0,134255.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.32749409626666665,ok
EH38E000068|HG002_h2,EH38E000068,HG002_h2,ambiguous,chr20,134000,134250,chr20,134000.0,134250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.24464362643333334,needs_review
EH38E000068|NA12878_h1,EH38E000068,NA12878_h1,conserved,chr20,134000,134250,chr20,134000.0,134250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.020246427666666667,ok
EH38E000069|HG002_h1,EH38E000069,HG002_h1,ambiguous,chr20,134500,134750,chr20,134500.0,134750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.19446994046666669,needs_review
EH38E000069|HG002_h2,EH38E000069,HG002_h2,conserved,chr20,134500,134750,chr20,134500.0,134750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.002765196233333333,ok
EH38E000069|NA12878_h1,EH38E000069,NA12878_h1,conserved,chr20,134500,134750,chr20,134500.0,134750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.016552092433333332,ok
EH38E000070|HG002_h1,EH38E000070,HG002_h1,conserved,chr20,135000,135250,chr20,135000.0,135250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 1, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",-0.0069362408333333335,ok
EH38E000070|HG002_h2,EH38E000070,HG002_h2,conserved,chr20,135000,135250,chr20,135000.0,135250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.024023687266666666,ok
EH38E000070|NA12878_h1,EH38E000070,NA12878_h1,conserved,chr20,135000,135250,chr20,135000.0,135250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 1, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.010576964566666666,ok
EH38E000071|HG002_h1,EH38E000071,HG002_h1,conserved,chr20,135500,135750,chr20,135500.0,135750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 1, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",-0.021868594699999997,ok
EH38E000071|HG002_h2,EH38E000071,HG002_h2,conserved,chr20,135500,135750,chr20,135500.0,135750.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",-0.013444583433333332,ok
EH38E000071|NA12878_h1,EH38E000071,NA12878_h1,diverged,chr20,135500,135750,chr20,135505.0,135755.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 1, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.34084572816666664,ok
EH38E000072|HG002_h1,EH38E000072,HG002_h1,conserved,chr20,136000,136250,chr20,136000.0,136250.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 1, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.012910596433333333,ok
EH38E000072|HG002_h2,EH38E000072,HG002_h2,diverged,chr20,136000,136250,chr20,136005.0,136255.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.3638517303,ok
EH38E000072|NA12878_h1,EH38E000072,NA12878_h1,fractured,chr20,136000,136250,chr20,136000.0,136125.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""MPRA""], ""hit_count"": 1, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.7623797136333333,ok
EH38E000073|HG002_h1,EH38E000073,HG002_h1,diverged,chr20,136500,136750,chr20,136505.0,136755.0,immune_hematopoietic,"{""scorer_source"": ""scorer_output"", ""state_source"": ""ccre_state"", ""validation_source"": ""validation_link""}","{""assay_types"": [""CRISPRi""], ""hit_count"": 0, ""study_ids"": [""STUDY_BETA""], ""total_labels"": 1}",0.3550722841,ok
